tax_id,Org_name,GeneID,CurrentID,Status,Symbol,Aliases,description,other_designations,map_location,chromosome,genomic_nucleotide_accession.version,start_position_on_the_genomic_accession,end_position_on_the_genomic_accession,orientation,exon_count,OMIM
9606,Homo sapiens,1565,0,live,CYP2D6,"CPD6, CYP2D, CYP2D7AP, CYP2D7BP, CYP2D7P2, CYP2D8P2, CYP2DL1, CYPIID6, P450-DB1, P450C2D, P450DB1",cytochrome P450 family 2 subfamily D member 6,"cytochrome P450 2D6|cholesterol 25-hydroxylase|cytochrome P450, family 2, subfamily D, polypeptide 6|cytochrome P450, family 2, subfamily D, polypeptide 7 pseudogene 2|cytochrome P450, family 2, subfamily D, polypeptide 8 pseudogene 2|cytochrome P450, subfamily II (debrisoquine, sparteine, etc., -metabolising), polypeptide 7 pseudogene 2|cytochrome P450, subfamily IID (debrisoquine, sparteine, etc., -metabolising), polypeptide 8 pseudogene 2|cytochrome P450, subfamily IID (debrisoquine, sparteine, etc., -metabolizing), polypeptide 6|cytochrome P450, subfamily IID (debrisoquine, sparteine, etc., -metabolizing)-like 1|cytochrome P450-DB1|debrisoquine 4-hydroxylase|flavoprotein-linked monooxygenase|microsomal monooxygenase|nonfunctional cytochrome P450 2D6|xenobiotic monooxygenase",22q13.2,22,NC_000022.11,42126499,42130810,minus,9,124030
9606,Homo sapiens,120892,0,live,LRRK2,"AURA17, DARDARIN, PARK8, RIPK7, ROCO2",leucine rich repeat kinase 2,leucine-rich repeat serine/threonine-protein kinase 2|augmented in rheumatoid arthritis 17,12q12,12,NC_000012.12,40224997,40369285,plus,53,609007
9606,Homo sapiens,2100,0,live,ESR2,"ER-BETA, ESR-BETA, ESRB, ESTRB, Erb, NR3A2, ODG8",estrogen receptor 2,estrogen receptor beta|estrogen receptor beta 2|estrogen receptor beta 4|nuclear receptor subfamily 3 group A member 2|oestrogen receptor beta,14q23.2-q23.3,14,NC_000014.9,64226707,64338613,minus,17,601663
9606,Homo sapiens,255022,0,live,CALHM1,FAM26C,calcium homeostasis modulator 1,"calcium homeostasis modulator protein 1|family with sequence similarity 26, member C",10q24.33,10,NC_000010.11,103453240,103458900,minus,2,612234
9606,Homo sapiens,3356,0,live,HTR2A,"5-HT2A, HTR2",5-hydroxytryptamine receptor 2A,"5-hydroxytryptamine receptor 2A|5-HT2 receptor|5-hydroxytryptamine (serotonin) receptor 2A, G protein-coupled|serotonin 5-HT-2A receptor",13q14.2,13,NC_000013.11,46831546,46898082,minus,5,182135
9606,Homo sapiens,1071,0,live,CETP,"BPIFF, HDLCQ10",cholesteryl ester transfer protein,cholesteryl ester transfer protein|BPI fold containing family F|cholesteryl ester transfer protein plasma|lipid transfer protein I,16q13,16,NC_000016.10,56961950,56983845,plus,17,118470
9606,Homo sapiens,4846,0,live,NOS3,"ECNOS, eNOS",nitric oxide synthase 3,"nitric oxide synthase, endothelial|EC-NOS|NOS type III|NOSIII|cNOS|constitutive NOS|endothelial NOS|nitric oxide synthase 3 (endothelial cell)",7q36.1,7,NC_000007.14,150991017,151014588,plus,28,163729
9606,Homo sapiens,6532,0,live,SLC6A4,"5-HTT, 5-HTTLPR, 5HTT, HTT, OCD1, SERT, SERT1, hSERT",solute carrier family 6 member 4,"sodium-dependent serotonin transporter|5-hydroxytryptamine (serotonin) transporter|5HT transporter|Na+/Cl- dependent serotonin transporter|serotonin transporter 1|solute carrier family 6 (neurotransmitter transporter), member 4|solute carrier family 6 (neurotransmitter transporter, serotonin), member 4",17q11.2,17,NC_000017.11,30194319,30235697,minus,15,182138
9606,Homo sapiens,3077,0,live,HFE,"HFE1, HH, HLA-H, MVCD7, TFQTL2",homeostatic iron regulator,hereditary hemochromatosis protein|MHC class I-like protein HFE|hereditary hemochromatosis protein HLA-H|high Fe,6p22.2,6,NC_000006.12,26087429,26098343,plus,7,613609
9606,Homo sapiens,12,0,live,SERPINA3,"AACT, ACT, GIG24, GIG25",serpin family A member 3,"alpha-1-antichymotrypsin|cell growth-inhibiting gene 24/25 protein|growth-inhibiting protein 24|growth-inhibiting protein 25|serine (or cysteine) proteinase inhibitor, clade A, member 3|serpin A3|serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 3",14q32.13,14,NC_000014.9,94612391,94624053,plus,7,107280
9606,Homo sapiens,114548,0,live,NLRP3,"AGTAVPRL, AII, AVP, C1orf7, CIAS1, CLR1.1, DFNA34, FCAS, FCAS1, FCU, KEFH, MWS, NALP3, PYPAF1",NLR family pyrin domain containing 3,"NACHT, LRR and PYD domains-containing protein 3|NACHT domain-, leucine-rich repeat-, and PYD-containing protein 3|NACHT, LRR and PYD containing protein 3|PYRIN-containing APAF1-like protein 1|caterpiller protein 1.1|cold autoinflammatory syndrome 1 protein|cold-induced autoinflammatory syndrome 1 protein|cryopyrin|cryopyrin, NACHT, LRR and PYD domains - containing protein 3|deafness, autosomal dominant 34|nucleotide-binding oligomerization domain, leucine rich repeat and pyrin domain containing 3",1q44,1,NC_000001.11,247416077,247448817,plus,12,606416
9606,Homo sapiens,823,0,live,CAPN1,"CANP, CANP1, CANPL1, SPG76, muCANP, muCL",calpain 1,"calpain-1 catalytic subunit|CANP 1|calcium-activated neutral proteinase 1|calpain 1, (mu/I) large subunit|calpain mu-type|calpain, large polypeptide L1|calpain-1 large subunit|cell proliferation-inducing gene 30 protein|cell proliferation-inducing protein 30|micromolar-calpain",11q13.1,11,NC_000011.10,65181373,65212006,plus,25,114220
9606,Homo sapiens,836,0,live,CASP3,"CPP32, CPP32B, SCA-1",caspase 3,"caspase-3|CASP-3|CPP-32|PARP cleavage protease|SREBP cleavage activity 1|apopain|caspase 3, apoptosis-related cysteine peptidase|caspase 3, apoptosis-related cysteine protease|cysteine protease CPP32|procaspase3|protein Yama",4q35.1,4,NC_000004.12,184627696,184649447,minus,9,600636
9606,Homo sapiens,3075,0,live,CFH,"AHUS1, AMBP1, ARMD4, ARMS1L3, FH, FHL1, HF, HF1, HF2, HUS, CFH",complement factor H,complement factor H|H factor 1 (complement)|H factor 2 (complement)|adrenomedullin binding protein|age-related maculopathy susceptibility 1|beta-1-H-globulin|beta-1H|factor H|factor H-like 1,1q31.3,1,NC_000001.11,196652043,196747504,plus,23,134370
9606,Homo sapiens,217,0,live,ALDH2,"ALDH-E2, ALDHI, ALDM",aldehyde dehydrogenase 2 family member,"aldehyde dehydrogenase, mitochondrial|ALDH class 2|acetaldehyde dehydrogenase 2|aldehyde dehydrogenase 2 family (mitochondrial)|epididymis secretory sperm binding protein|liver mitochondrial ALDH|nucleus-encoded mitochondrial aldehyde dehydrogenase 2",12q24.12,12,NC_000012.12,111766933,111817532,plus,13,100650
9606,Homo sapiens,23385,0,live,NCSTN,ATAG1874,nicastrin,nicastrin|anterior pharynx-defective 2,1q23.2,1,NC_000001.11,160343383,160358949,plus,19,605254
9606,Homo sapiens,1827,0,live,RCAN1,"ADAPT78, CSP1, DSC1, DSCR1, MCIP1, RCN1",regulator of calcineurin 1,calcipressin-1|Down syndrome candidate region 1|Down syndrome critical region gene 1|calcium and oxidant-inducible mRNA|modulatory calcineurin-interacting protein 1|myocyte-enriched calcineurin-interacting protein 1|near DSCR proline-rich protein,21q22.12,21,NC_000021.9,34516442,34615113,minus,9,602917
9606,Homo sapiens,3084,0,live,NRG1,"ARIA, GGF, GGF2, HGL, HRG, HRG1, HRGA, MST131, MSTP131, NDF-IT2, SMDF, NRG1",neuregulin 1,"pro-neuregulin-1, membrane-bound isoform|NRG1 class VII isoform alpha 2a|NRG1 class VII isoform alpha 2b|NRG1 class VII isoform alpha beta 2a|NRG1 class VII isoform alpha beta 3|NRG1 class VII isoform beta 2a|NRG1 class VII isoform beta 3|acetylcholine receptor-inducing activity|glial growth factor 2|heregulin, alpha (45kD, ERBB2 p185-activator)|neu differentiation factor|pro-NRG1|sensory and motor neuron derived factor",8p12,8,NC_000008.11,31639245,32774046,plus,19,142445
9606,Homo sapiens,6285,0,live,S100B,"NEF, S100, S100-B, S100beta",S100 calcium binding protein B,"protein S100-B|S-100 calcium-binding protein, beta chain|S-100 protein subunit beta|S100 calcium-binding protein, beta (neural)",21q22.3,21,NC_000021.9,46598604,46605082,minus,3,176990
9606,Homo sapiens,2534,0,live,FYN,"SLK, SYN, p59-FYN","FYN proto-oncogene, Src family tyrosine kinase","tyrosine-protein kinase Fyn|FYN oncogene related to SRC, FGR, YES|OKT3-induced calcium influx regulator|c-syn protooncogene|proto-oncogene Syn|proto-oncogene c-Fyn|src-like kinase|src/yes-related novel|tyrosine kinase p59fyn(T)",6q21,6,NC_000006.12,111660332,111873452,minus,25,137025
9606,Homo sapiens,5610,0,live,EIF2AK2,"DYT33, EIF2AK1, LEUDEN, PKR, PPP1R83, PRKR",eukaryotic translation initiation factor 2 alpha kinase 2,"interferon-induced, double-stranded RNA-activated protein kinase|P1/eIF-2A protein kinase|double stranded RNA activated protein kinase|eIF-2A protein kinase 2|interferon-inducible elF2alpha kinase|p68 kinase|protein kinase R|protein kinase RNA-regulated|protein kinase, interferon-inducible double stranded RNA dependent|protein phosphatase 1, regulatory subunit 83|tyrosine-protein kinase EIF2AK2",2p22.2,2,NC_000002.12,37099210,37156980,minus,17,176871
9606,Homo sapiens,1508,0,live,CTSB,"APPS, CPSB, KWE, RECEUP",cathepsin B,cathepsin B|APP secretase|amyloid precursor protein secretase|cathepsin B1|cysteine protease|epididymis secretory sperm binding protein|keratolytic winter erythema (Oudtshoorn skin disease),8p23.1,8,NC_000008.11,11842524,11868087,minus,14,116810
9606,Homo sapiens,9575,0,live,CLOCK,"KAT13D, bHLHe8",clock circadian regulator,circadian locomoter output cycles protein kaput|circadian locomoter output cycles kaput protein|class E basic helix-loop-helix protein 8|clock homolog,4q12,4,NC_000004.12,55427903,55546909,minus,28,601851
9606,Homo sapiens,2475,0,live,MTOR,"FRAP, FRAP1, FRAP2, RAFT1, RAPT1, SKS",mechanistic target of rapamycin kinase,serine/threonine-protein kinase mTOR|FK506 binding protein 12-rapamycin associated protein 2|FK506-binding protein 12-rapamycin complex-associated protein 1|FKBP-rapamycin associated protein|FKBP12-rapamycin complex-associated protein 1|mammalian target of rapamycin|mechanistic target of rapamycin (serine/threonine kinase)|rapamycin and FKBP12 target 1|rapamycin associated protein FRAP2|rapamycin target protein 1,1p36.22,1,NC_000001.11,11106535,11262551,minus,60,601231
9606,Homo sapiens,1612,0,live,DAPK1,"DAPK, ROCO3",death associated protein kinase 1,death-associated protein kinase 1|DAP kinase 1,9q21.33,9,NC_000009.12,87497228,87708634,plus,30,600831
9606,Homo sapiens,3156,0,live,HMGCR,LDLCQ3,3-hydroxy-3-methylglutaryl-CoA reductase,3-hydroxy-3-methylglutaryl-Coenzyme A reductase|3-hydroxy-3-methylglutaryl CoA reductase (NADPH)|HMG-CoA reductase|hydroxymethylglutaryl-CoA reductase,5q13.3,5,NC_000005.10,75336529,75362116,plus,23,142910
9606,Homo sapiens,3162,0,live,HMOX1,"HMOX1D, HO-1, HSP32, bK286B10",heme oxygenase 1,"heme oxygenase 1|heat shock protein, 32-kD|heme oxygenase (decycling) 1",22q12.3,22,NC_000022.11,35381096,35394207,plus,5,141250
9606,Homo sapiens,3630,0,live,INS,"IDDM, IDDM1, IDDM2, ILPR, IRDN, MODY10, PNDM4",insulin,insulin|preproinsulin|proinsulin,11p15.5,11,NC_000011.10,2159779,2161209,minus,3,176730
9606,Homo sapiens,5071,0,live,PRKN,"AR-JP, LPRS2, PARK2, PDJ",parkin RBR E3 ubiquitin protein ligase,"E3 ubiquitin-protein ligase parkin|Parkinson disease (autosomal recessive, juvenile) 2, parkin|parkinson juvenile disease protein 2|parkinson protein 2 E3 ubiquitin protein ligase|parkinson protein 2, E3 ubiquitin protein ligase (parkin)",6q26,6,NC_000006.12,161347417,162727766,minus,13,602544
9606,Homo sapiens,23286,0,live,WWC1,"HBEBP3, HBEBP36, KIBRA, MEMRYQTL, PPP1R168",WW and C2 domain containing 1,"protein KIBRA|HBeAg-binding protein 3|WW, C2 and coiled-coil domain containing 1|kidney and brain protein|protein WWC1|protein phosphatase 1, regulatory subunit 168",5q34,5,NC_000005.10,168291645,168472303,plus,26,610533
9606,Homo sapiens,1588,0,live,CYP19A1,"ARO, ARO1, CPV1, CYAR, CYP19, CYPXIX, P-450AROM",cytochrome P450 family 19 subfamily A member 1,"aromatase|cytochrome P-450AROM|cytochrome P450 19A1|cytochrome P450, family 19, subfamily A, polypeptide 1|cytochrome P450, subfamily XIX (aromatization of androgens)|estrogen synthase|estrogen synthetase|flavoprotein-linked monooxygenase|microsomal monooxygenase",15q21.2,15,NC_000015.10,51208057,51338596,minus,18,107910
9606,Homo sapiens,5336,0,live,PLCG2,"APLAID, FCAS3, PLC-IV, PLC-gamma-2",phospholipase C gamma 2,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma-2|phosphoinositide phospholipase C-gamma-2|phospholipase C, gamma 2 (phosphatidylinositol-specific)|phospholipase C-IV",16q23.3,16,NC_000016.10,81779291,81962685,plus,33,600220
9606,Homo sapiens,4023,0,live,LPL,"HDLCQ11, LIPD",lipoprotein lipase,lipoprotein lipase|phospholipase A1,8p21.3,8,NC_000008.11,19939253,19967259,plus,10,609708
9606,Homo sapiens,347,0,live,APOD,,apolipoprotein D,apolipoprotein D|apo-D,3q29,3,NC_000003.12,195568705,195583940,minus,5,107740
9606,Homo sapiens,3028,0,live,HSD17B10,"17b-HSD10, ABAD, CAMR, DUPXp11.22, ERAB, HADH2, HCD2, HSD10MD, MHBD, MRPP2, MRX17, MRX31, MRXS10, SCHAD, SDR5C1",hydroxysteroid 17-beta dehydrogenase 10,3-hydroxyacyl-CoA dehydrogenase type-2|3-hydroxy-2-methylbutyryl-CoA dehydrogenase|AB-binding alcohol dehydrogenase|amyloid-beta peptide binding alcohol dehydrogenase|endoplasmic reticulum-associated amyloid beta-peptide-binding protein|mitochondrial RNase P subunit 2|mitochondrial ribonuclease P protein 2|short chain L-3-hydroxyacyl-CoA dehydrogenase type 2|short chain type dehydrogenase/reductase XH98G2,Xp11.22,X,NC_000023.11,53431258,53434376,minus,6,300256
9606,Homo sapiens,1627,0,live,DBN1,D0S117E,drebrin 1,drebrin|developmentally-regulated brain protein|drebrin A|drebrin E|drebrin E2,5q35.3,5,NC_000005.10,177456610,177473634,minus,18,126660
9606,Homo sapiens,5027,0,live,P2RX7,P2X7,purinergic receptor P2X 7,"P2X purinoceptor 7|ATP receptor|P2X7 receptor|P2Z receptor|purinergic receptor P2X, ligand gated ion channel, 7|purnergic receptor P2X 7",12q24.31,12,NC_000012.12,121132876,121188032,plus,13,602566
9606,Homo sapiens,322,0,live,APBB1,"FE65, MGC:9072, RIR",amyloid beta precursor protein binding family B member 1,"amyloid beta precursor protein binding family B member 1|adaptor protein FE65a2|amyloid beta (A4) precursor protein-binding, family B, member 1 (Fe65)|stat-like protein",11p15.4,11,NC_000011.10,6395124,6419453,minus,19,602709
9606,Homo sapiens,22943,0,live,DKK1,"DKK-1, SK",dickkopf WNT signaling pathway inhibitor 1,dickkopf-related protein 1|dickkopf 1 homolog|dickkopf-1 like|dickkopf-like protein 1,10q21.1,10,NC_000010.11,52314281,52317657,plus,4,605189
9606,Homo sapiens,5328,0,live,PLAU,"ATF, BDPLT5, QPD, UPA, URK, u-PA","plasminogen activator, urokinase","urokinase-type plasminogen activator|U-plasminogen activator|plasminogen activator, urinary",10q22.2,10,NC_000010.11,73909164,73917494,plus,12,191840
9606,Homo sapiens,4900,0,live,NRGN,"RC3, hng",neurogranin,"neurogranin|calmodulin-binding protein|neurogranin (protein kinase C substrate, RC3)|protein kinase C substrate",11q24.2,11,NC_000011.10,124739942,124747210,plus,4,602350
9606,Homo sapiens,3831,0,live,KLC1,"KLC, KNS2, KNS2A",kinesin light chain 1,kinesin light chain 1|kinesin 2 60/70kDa|medulloblastoma antigen MU-MB-2.50,14q32.33,14,NC_000014.9,103629211,103701544,plus,20,600025
9606,Homo sapiens,7345,0,live,UCHL1,"HEL-117, HEL-S-53, NDGOA, PARK5, PGP 9.5, PGP9.5, PGP95, SPG79, SPG79A, UCHL-1, Uch-L1",ubiquitin C-terminal hydrolase L1,ubiquitin carboxyl-terminal hydrolase isozyme L1|epididymis luminal protein 117|epididymis secretory protein Li 53|neuron cytoplasmic protein 9.5|ubiquitin carboxyl-terminal esterase L1 (ubiquitin thiolesterase)|ubiquitin thioesterase L1|ubiquitin thiolesterase,4p13,4,NC_000004.12,41256928,41268455,plus,9,191342
9606,Homo sapiens,2597,0,live,GAPDH,"G3PD, GAPD, HEL-S-162eP",glyceraldehyde-3-phosphate dehydrogenase,"glyceraldehyde-3-phosphate dehydrogenase|OCAS, p38 component|Oct1 coactivator in S phase, 38 Kd component|aging-associated gene 9 protein|epididymis secretory sperm binding protein Li 162eP|peptidyl-cysteine S-nitrosylase GAPDH",12p13.31,12,NC_000012.12,6534517,6538371,plus,10,138400
9606,Homo sapiens,9370,0,live,ADIPOQ,"ACDC, ACRP30, ADIPQTL1, ADPN, APM-1, APM1, GBP28","adiponectin, C1Q and collagen domain containing",adiponectin|30 kDa adipocyte complement-related protein|adipocyte complement-related 30 kDa protein|adipose most abundant gene transcript 1 protein|adipose specific collagen-like factor|gelatin-binding protein 28,3q27.3,3,NC_000003.12,186842710,186858463,plus,4,605441
9606,Homo sapiens,207,0,live,AKT1,"AKT, PKB, PKB-ALPHA, PRKBA, RAC, RAC-ALPHA",AKT serine/threonine kinase 1,RAC-alpha serine/threonine-protein kinase|AKT1m|PKB alpha|RAC-PK-alpha|protein kinase B alpha|proto-oncogene c-Akt|rac protein kinase alpha|serine-threonine protein kinase|v-akt murine thymoma viral oncogene homolog 1|v-akt murine thymoma viral oncogene-like protein 1,14q32.33,14,NC_000014.9,104769349,104795748,minus,17,164730
9606,Homo sapiens,1356,0,live,CP,"AB073614-2, CP",ceruloplasmin,ceruloplasmin|ceruloplasmin (ferroxidase),3q24-q25.1,3,NC_000003.12,149162414,149221829,minus,21,117700
9606,Homo sapiens,4864,0,live,NPC1,"NPC, POGZ, SLC65A1",NPC intracellular cholesterol transporter 1,NPC intracellular cholesterol transporter 1|Niemann-Pick C1 protein,18q11.2,18,NC_000018.10,23506184,23586506,minus,28,607623
9606,Homo sapiens,6616,0,live,SNAP25,"CMS18, RIC-4, RIC4, SEC9, SNAP, SNAP-25, SUP, bA416N4.2, dJ1068F16.2",synaptosome associated protein 25,"synaptosomal-associated protein 25|resistance to inhibitors of cholinesterase 4 homolog|synaptosomal-associated protein, 25kDa|synaptosome associated protein 25kDa",20p12.2,20,NC_000020.11,10218830,10307418,plus,16,600322
9606,Homo sapiens,3576,0,live,CXCL8,"GCP-1, GCP1, IL8, LECT, LUCT, LYNAP, MDNCF, MONAP, NAF, NAP-1, NAP1, SCYB8",C-X-C motif chemokine ligand 8,"interleukin-8|T-cell chemotactic factor|alveolar macrophage chemotactic factor I|beta endothelial cell-derived neutrophil activating peptide|beta-thromboglobulin-like protein|chemokine (C-X-C motif) ligand 8|emoctakin|granulocyte chemotactic protein 1|interleukin 8|lung giant cell carcinoma-derived chemotactic protein|lymphocyte derived neutrophil activating peptide|monocyte-derived neutrophil chemotactic factor|monocyte-derived neutrophil-activating peptide|neutrophil-activating peptide 1|small inducible cytokine subfamily B, member 8|tumor necrosis factor-induced gene 1",4q13.3,4,NC_000004.12,73740569,73743716,plus,3,146930
9606,Homo sapiens,1859,0,live,DYRK1A,"DYRK, DYRK1, HP86, MNB, MNBH, MRD7",dual specificity tyrosine phosphorylation regulated kinase 1A,dual specificity tyrosine-phosphorylation-regulated kinase 1A|MNB/DYRK protein kinase|dual specificity YAK1-related kinase|dual specificity tyrosine-(Y)-phosphorylation regulated kinase 1A|mnb protein kinase homolog hp86|protein kinase minibrain homolog|serine/threonine kinase MNB|serine/threonine-specific protein kinase,21q22.13,21,NC_000021.9,37365573,37526358,plus,15,600855
9606,Homo sapiens,246744,0,live,STH,MAPTIT,saitohin,saitohin|microtubule-associated protein tau (MAPT) intronic transcript,17q21.31,17,NC_000017.11,45999250,45999694,plus,1,607067
9606,Homo sapiens,3479,0,live,IGF1,"IGF, IGF-I, IGFI, MGF",insulin like growth factor 1,insulin-like growth factor I|insulin-like growth factor 1 (somatomedin C)|insulin-like growth factor IB|mechano growth factor|somatomedin-C,12q23.2,12,NC_000012.12,102395874,102481839,minus,7,147440
9606,Homo sapiens,4313,0,live,MMP2,"CLG4, CLG4A, MMP-2, MMP-II, MONA, TBE-1",matrix metallopeptidase 2,"72 kDa type IV collagenase|collagenase type IV-A|matrix metallopeptidase 2 (gelatinase A, 72kDa gelatinase, 72kDa type IV collagenase)|matrix metalloproteinase-2|matrix metalloproteinase-II|neutrophil gelatinase",16q12.2,16,NC_000016.10,55478830,55506691,plus,17,120360
9606,Homo sapiens,7314,0,live,UBB,HEL-S-50,ubiquitin B,polyubiquitin-B|epididymis secretory protein Li 50|polyubiquitin B,17p11.2,17,NC_000017.11,16380779,16382745,plus,5,191339
9606,Homo sapiens,23411,0,live,SIRT1,"SIR2, SIR2L1, SIR2alpha",sirtuin 1,NAD-dependent protein deacetylase sirtuin-1|NAD-dependent protein deacylase sirtuin-1|SIR2-like protein 1|regulatory protein SIR2 homolog 1|sirtuin type 1,10q21.3,10,NC_000010.11,67884656,67918390,plus,11,604479
9606,Homo sapiens,5054,0,live,SERPINE1,"PAI, PAI-1, PAI1, PLANH1",serpin family E member 1,"plasminogen activator inhibitor 1|endothelial plasminogen activator inhibitor|serine (or cysteine) proteinase inhibitor, clade E (nexin, plasminogen activator inhibitor type 1), member 1|serpin E1|serpin peptidase inhibitor, clade E (nexin, plasminogen activator inhibitor type 1), member 1",7q22.1,7,NC_000007.14,101127104,101139247,plus,9,173360
9606,Homo sapiens,7097,0,live,TLR2,"CD282, TIL4",toll like receptor 2,toll-like receptor 2|toll/interleukin-1 receptor-like protein 4,4q31.3,4,NC_000004.12,153684280,153710637,plus,4,603028
9606,Homo sapiens,5653,0,live,KLK6,"Bssp, Klk7, PRSS18, PRSS9, SP59, hK6",kallikrein related peptidase 6,kallikrein-6|neurosin|protease M|serine protease 18|serine protease 9|zyme,19q13.41,19,NC_000019.10,50958631,50969591,minus,7,602652
9606,Homo sapiens,3606,0,live,IL18,"IGIF, IL-18, IL-1g, IL1F4",interleukin 18,interleukin-18|IFN-gamma-inducing factor|IL-1 gamma|iboctadekin|interleukin 18 (interferon-gamma-inducing factor)|interleukin-1 gamma,11q23.1,11,NC_000011.10,112143260,112164094,minus,6,600953
9606,Homo sapiens,7515,0,live,XRCC1,"RCC, SCAR26",X-ray repair cross complementing 1,DNA repair protein XRCC1|X-ray repair complementing defective repair in Chinese hamster cells 1|X-ray repair cross-complementing protein 1,19q13.31,19,NC_000019.10,43543311,43575527,minus,17,194360
9606,Homo sapiens,839,0,live,CASP6,"CSP-6, MCH2, caspase-6",caspase 6,"caspase-6|apoptotic protease MCH-2|caspase 6, apoptosis-related cysteine peptidase|caspase 6, apoptosis-related cysteine protease|mammalian Ced-3 homologue 2",4q25,4,NC_000004.12,109664388,109709767,minus,9,601532
9606,Homo sapiens,142,0,live,PARP1,"ADPRT, ADPRT 1, ADPRT1, ARTD1, PARP, PARP-1, PARS, PPOL, Poly-PARP, pADPRT-1",poly(ADP-ribose) polymerase 1,"poly [ADP-ribose] polymerase 1|ADP-ribosyltransferase (NAD+; poly (ADP-ribose) polymerase)|ADP-ribosyltransferase NAD(+)|ADP-ribosyltransferase diphtheria toxin-like 1|DNA ADP-ribosyltransferase PARP1|NAD(+) ADP-ribosyltransferase 1|poly (ADP-ribose) polymerase family, member 1|poly(ADP-ribose) synthetase|poly(ADP-ribosyl)transferase|poly[ADP-ribose] synthase 1|protein poly-ADP-ribosyltransferase PARP1",1q42.12,1,NC_000001.11,226360691,226408093,minus,23,173870
9606,Homo sapiens,4282,0,live,MIF,"GIF, GLIF, MMIF",macrophage migration inhibitory factor,macrophage migration inhibitory factor|L-dopachrome isomerase|L-dopachrome tautomerase|epididymis secretory sperm binding protein|macrophage migration inhibitory factor (glycosylation-inhibiting factor)|phenylpyruvate tautomerase,22q11.23,22,NC_000022.11,23894383,23895223,plus,3,153620
9606,Homo sapiens,3949,0,live,LDLR,"FH, FHC, FHCL1, LDLCQ2",low density lipoprotein receptor,low-density lipoprotein receptor|LDL receptor|low-density lipoprotein receptor class A domain-containing protein 3,19p13.2,19,NC_000019.10,11089463,11133820,plus,19,606945
9606,Homo sapiens,1471,0,live,CST3,"ARMD11, HEL-S-2",cystatin C,cystatin-C|bA218C14.4 (cystatin C)|cystatin 3|epididymis secretory protein Li 2|gamma-trace|neuroendocrine basic polypeptide|post-gamma-globulin,20p11.21,20,NC_000020.11,23626706,23637955,minus,4,604312
9606,Homo sapiens,8851,0,live,CDK5R1,"CDK5P35, CDK5R, NCK5A, p23, p25, p35, p35nck5a",cyclin dependent kinase 5 regulatory subunit 1,cyclin-dependent kinase 5 activator 1|CDK5 activator 1|TPKII regulatory subunit|neuronal CDK5 activator|regulatory partner for CDK5 kinase|tau protein kinase II 23kDa subunit,17q11.2,17,NC_000017.11,32486993,32491253,plus,2,603460
9606,Homo sapiens,10891,0,live,PPARGC1A,"LEM6, PGC-1(alpha), PGC-1alpha, PGC-1v, PGC1, PGC1A, PPARGC1",PPARG coactivator 1 alpha,peroxisome proliferator-activated receptor gamma coactivator 1-alpha|L-PGC-1alpha|PGC-1-alpha|PPAR gamma coactivator variant form|PPARAGCIalpha|PPARGC-1-alpha|PPARgamma coactivator 1alpha|ligand effect modulator-6,4p15.2,4,NC_000004.12,23792021,24472905,minus,26,604517
9606,Homo sapiens,25,0,live,ABL1,"ABL, BCR-ABL, CHDSKM, JTK7, bcr/abl, c-ABL, c-ABL1, p150, v-abl","ABL proto-oncogene 1, non-receptor tyrosine kinase","tyrosine-protein kinase ABL1|ABL protooncogene 1 nonreceptor tyrosine kinase|Abelson tyrosine-protein kinase 1|BCR-ABL1 p190|BCR/ABL e8a2 fusion|BCR/ABL1 e1a2 fusion protein|bcr/c-abl oncogene protein|c-abl oncogene 1, receptor tyrosine kinase|proto-oncogene c-Abl|proto-oncogene tyrosine-protein kinase ABL1|v-abl Abelson murine leukemia viral oncogene homolog 1",9q34.12,9,NC_000009.12,130713043,130887675,plus,12,189980
9606,Homo sapiens,192343,0,live,NEWENTRY,,Record to support submission of GeneRIFs for a gene not in Gene (human).,,,,,,,,,
9606,Homo sapiens,10313,0,live,RTN3,"ASYIP, HAP, NSPL2, NSPLII-A1, RTN3",reticulon 3,reticulon-3|ASY interacting protein|NSP-like protein 2|NSP-like protein II|homolog of ASY protein|neuroendocrine-specific protein-like 2|neuroendocrine-specific protein-like II,11q13.1,11,NC_000011.10,63681450,63759891,plus,11,604249
9606,Homo sapiens,4854,0,live,NOTCH3,"CADASIL, CADASIL1, CASIL, IMF2, LMNS",notch receptor 3,neurogenic locus notch homolog protein 3|Notch homolog 3|notch 3,19p13.12,19,NC_000019.10,15159038,15200995,minus,33,600276
9606,Homo sapiens,7133,0,live,TNFRSF1B,"CD120b, TBPII, TNF-R-II, TNF-R75, TNFBR, TNFR1B, TNFR2, TNFR80, p75, p75TNFR",TNF receptor superfamily member 1B,tumor necrosis factor receptor superfamily member 1B|TNF-R2|TNF-RII|p75 TNF receptor|p80 TNF-alpha receptor|tumor necrosis factor beta receptor|tumor necrosis factor binding protein 2|tumor necrosis factor receptor 2|tumor necrosis factor receptor type II,1p36.22,1,NC_000001.11,12166991,12209220,plus,13,191191
